filename,celebrity_name
/teamspace/studios/this_studio/Celebrity Faces Dataset/Megan Fox/068_b8b844e2.jpg,Megan Fox
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/059_3b848154.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/100_26562919.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/043_9bfd94a4.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/057_ce4bc775.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/044_c38d661d.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/005_cb37c7b2.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/008_7619a328.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/061_6bf34908.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/051_d27cd673.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/062_f1f905e2.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/032_a67c5aa8.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/099_b7d16411.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/074_2a4ca70b.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/067_ee6435dc.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/033_f49a691c.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/015_72bb2861.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/028_29634e07.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/066_0411d529.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/063_7656840a.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/006_2880115c.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/060_fa55e260.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/072_648a84c5.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/022_b60724f6.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/097_b745e092.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/039_faa6425d.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/075_b5f2a9e5.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/047_05f6a63f.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/089_2539e4d9.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/095_0a05b6dc.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/031_2fe075a5.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/007_1f6f632a.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/098_1559ae78.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/077_a0ceecbd.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/088_fb4a5e01.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/010_47031d88.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/082_359c4774.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/030_90c3e21e.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/079_b055b519.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/065_b2b4591d.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/035_014caeb7.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/054_b8e917f6.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/037_39f2db43.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/004_677c65bf.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/046_b67077e0.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/041_c8998bae.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/068_d9509f11.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/080_42f1d0a7.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/084_43b55cdf.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/052_244a9729.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/034_e09c630c.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/019_330f0c75.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/011_c2d9c2a1.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/058_3743cf7d.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/002_f44b8d45.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/020_9f8446bb.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/040_e534b74f.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/021_8295d645.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/018_e4ed6557.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/078_8a19b2b4.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/026_2f832037.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/070_8020c2b5.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/090_2f85a193.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/045_60fc8dc5.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/050_a5810700.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/023_75fd6b60.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/016_61188e3c.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/048_cd8dc27d.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/093_4027b1e2.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/096_9ff8b67f.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/091_cc106747.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/013_5928728c.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/009_817304c7.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/094_7858a9ff.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/081_7e097924.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/036_7ec2e5de.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/064_b2ccbaf6.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/027_c7a10f8d.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/029_cf7e7736.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/001_d3323f3c.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/024_54153da7.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/083_9436dbb0.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/055_fbbcb3c7.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/086_8eefe9d0.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/003_b622e925.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/053_4f937ab4.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/014_9742cf0f.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/049_40f1ba49.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/071_30155b02.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/042_b0c87dc0.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/087_cec971ab.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/025_61e2c5e5.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/085_8366382f.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/069_37296c7d.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/076_7dd9c0bd.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/073_2880f59c.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/017_f308fc36.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/092_8f204d71.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/056_ccaa5638.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/012_6b8f22bf.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Denzel Washington/038_d967a9c7.jpg,Denzel Washington
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/059_ef2c0ca7.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/049_31625c44.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/045_6895fe7e.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/079_e3171916.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/006_87166f38.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/043_6973a308.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/077_ddf0abd8.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/007_74ccfb4a.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/065_34848907.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/095_1104d364.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/028_181cbb8a.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/008_31e90c6b.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/046_8bf34269.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/069_8533eee4.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/094_16e562f0.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/090_12e1f614.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/005_02ab3a1b.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/004_777c50d0.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/070_0acb9d53.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/050_3e39c960.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/021_143b276f.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/019_ddcd5687.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/033_46c95715.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/011_270cd3ea.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/031_8fc10a75.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/042_8030e553.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/013_0c83ca91.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/038_5e10a567.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/026_805241a7.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/064_213e2850.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/016_8bb23f7e.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/063_a90951c4.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/034_984e63b3.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/098_36dd62c5.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/053_be062c12.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/010_08c44431.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/091_8561b34e.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/052_b80b0a3f.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/051_fd8a292f.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/076_75b9dd73.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/048_185402c6.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/084_4876da64.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/040_9b4bfe5b.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/066_1867585d.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/027_78f200c3.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/092_22d9de5d.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/018_136dbb40.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/071_2d51687a.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/097_df404aa1.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/022_a8206d1a.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/075_a7a83d60.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/086_8274c0d1.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/030_716e4856.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/074_6f4720aa.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/029_36dac19e.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/054_9f01aefa.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/002_cc1b9701.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/057_545ca96d.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/056_8362ff51.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/061_38d21dc0.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/037_b5467841.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/096_b096ebfe.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/017_4748675b.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/044_ac060de4.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/073_aa4e37e8.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/082_545afee5.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/072_da45cf8f.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/089_7a7d2c5d.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/039_1c018deb.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/014_871b0d80.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/093_c4d318cd.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/055_14a5e7bc.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/100_f4b2c7a7.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/024_54112f36.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/080_569bb446.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/032_fd37a8e2.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/067_571d88eb.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/087_155f1f74.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/036_5e0af3bf.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/062_f0c8d0c8.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/058_ca613f72.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/041_cc0957bf.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/012_8de7a736.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/088_b1977c95.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/099_151b7575.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/001_c04300ef.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/083_d6f1d5ac.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/020_45c8d790.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/081_4d677d83.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/015_82889ec9.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/035_a767728d.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/003_7a6b2156.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/009_23c94f29.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/023_98d91529.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/047_80045019.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/060_136e5ef5.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/078_b546dff5.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/085_5c4b6432.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/025_25dc7dcf.jpg,Brad Pitt
/teamspace/studios/this_studio/Celebrity Faces Dataset/Brad Pitt/068_5ebbf7fb.jpg,Brad Pitt
